STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,SIZE_CLASS,Employment size class,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7,V7 Breakdowns
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2021,,9.3,,D,Definition differs,,,,,0,Units,L_3,within last 3 months,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2021,,0.6,,D,Definition differs,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2021,,17.4,,D,Definition differs,,,,,0,Units,L_3,within last 3 months,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2021,,22.1,,D,Definition differs,,,,,0,Units,L_3,within last 3 months,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2021,,2.8,,D,Definition differs,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2021,,9.2,,D,Definition differs,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2021,,59.5,,D,Definition differs,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2021,,8.4,,D,Definition differs,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2022,,26.37,,B,Time series break,U,Low reliability,,,0,Units,L_3,within last 3 months,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2022,,30.35,,B,Time series break,U,Low reliability,,,0,Units,L_3,within last 3 months,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2022,,36.25,,B,Time series break,U,Low reliability,,,0,Units,L_3,within last 3 months,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,17.88,,B,Time series break,U,Low reliability,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2022,,34.83,,B,Time series break,U,Low reliability,,,0,Units,L_3,within last 3 months,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2022,,60.66,,B,Time series break,U,Low reliability,,,0,Units,L_3,within last 3 months,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2022,,26.28,,B,Time series break,U,Low reliability,,,0,Units,L_3,within last 3 months,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2022,,22.94,,B,Time series break,U,Low reliability,,,0,Units,L_3,within last 3 months,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2022,,35.03,,B,Time series break,U,Low reliability,,,0,Units,L_3,within last 3 months,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2022,,28.307493649025073,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2025,,27.8642,,B,Time series break,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2025,,50.5984,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2025,,67.9931,,B,Time series break,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2025,,67.8423,,B,Time series break,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2025,,51.598699999999994,,B,Time series break,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2025,,44.5998,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2025,,30.965500000000002,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2025,,30.5458,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2025,,37.679,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2025,,29.396,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2025,,33.9241,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2025,,53.0274,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2025,,33.2079,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2025,,27.453,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2024,,16.0338,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2024,,5.4982999999999995,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2024,,21.6033,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2024,,37.5497,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2024,,12.860199999999999,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2024,,19.4104,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2024,,7.2038,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2024,,24.0065,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2024,,80.7933,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2024,,11.4135,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,SWE,Sweden,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2024,,27.3926,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2022,,26.7957,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2022,,8.9893,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2022,,17.555200000000003,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2022,,8.2731,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2022,,7.2412,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,14.1988,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2022,,4.8917,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2022,,34.5415,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2022,,20.454800000000002,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2022,,80.6606,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,FRA,France,A,Annual,H1_B,Businesses which employ ICT specialists,PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2022,,27.704,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2022,,18.14,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUS,Australia,A,Annual,H3_B,Businesses which provided any type of training to develop ICT related skills of the persons employed,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2022,,27.74,,B,Time series break,,,,,0,Units,L_3,within last 3 months,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,11.56804577184278,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2022,,36.58088283853906,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2022,,21.628183045937114,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2022,,22.914741007201563,,B,Time series break,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2022,,69.5,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2022,,11.638006830174534,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G3_B,Businesses purchasing cloud computing services,PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2022,,75.7723004880961,,B,Time series break,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G7_B,Businesses having performed big data analysis,PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2022,,17.44596446913431,,B,Time series break,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2022,,31.608799789853816,,B,Time series break,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,KOR,Korea,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2022,,27.988619795321316,,B,Time series break,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,AUT,Austria,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2021,,3.1178,,B,Time series break,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CZE,Czechia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2021,,4.1154,,B,Time series break,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DNK,Denmark,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2021,,19.9967,,B,Time series break,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,EST,Estonia,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2021,,2.3598,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,DEU,Germany,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2021,,3.8773,,B,Time series break,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,HUN,Hungary,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2021,,13.0909,,B,Time series break,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,ITA,Italy,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2021,,3.1926,,B,Time series break,,,,,0,Units,,,2,Two,REA,REA
